RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	calibration	condition	phase	session	video_file	video_id	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_COUNT_24	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_FSA_DURATION_24	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	bg	bg_code	frame_number
Mavie_2 (1)	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Mavie_2	4	False	b_calibug50px.avi	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Mavie_2.edf	RIGHT	condition: phase	138000.00	2516.50	620	1531	0.5038	false	.	418	1	.	.	1	3344	0	487.00	347.60	1	418	3761	0.2000	1	101.00	.	3344	.	.	.	.	.	0.4000	2	0	0	1	1	0	0	974	152	.	22	.	pole_AOI	1113	2	5323	456.20	416.50	1113	6435	0.2000	1	70.20	498.70	5323	16.27	0.12	5322	3	5224	386	0	0	2861.00	2172.00	.	0	0	0	0	0	0	418	686	2	1113	2	5323	456.20	416.50	1113	6435	0.2000	1	70.20	498.70	5323	418	0	974	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22, 24]	true	1071426	6	video_running	true	1068074	Fixations	3039.00	5	4	Trial: 4	1064730	3	.	.	.
Mavie_2 (1)	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Mavie_2	4	False	b_calibug50px.avi	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Mavie_2.edf	RIGHT	condition: phase	138000.00	2307.00	620	974	0.3205	false	.	974	2	22	[22]	2	3820	1	150.00	462.40	1	974	4793	0.2000	1	200.00	-537.00	3820	9.26	-164.38	3819	1	3762	0.2000	1	0	0	0	0	0	0	0	0	.	23	.	left_AOI	974	1	3820	150.00	462.40	974	4793	0.2000	1	200.00	-537.00	3820	9.26	-164.38	3819	1	3762	-50	1	1	2307.00	2307.00	.	0	0	0	0	0	0	2087	250	1	.	.	.	.	.	.	.	.	.	.	.	.	974	0	152	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22, 24]	true	1071426	6	video_running	true	1068074	Fixations	3039.00	5	4	Trial: 4	1064730	3	.	.	.
Mavie_2 (1)	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Mavie_2	4	False	b_calibug50px.avi	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Mavie_2.edf	RIGHT	condition: phase	9503.32	2271.00	524	420	0.1382	true	13521	299	2	22	[22]	2	3946	1	150.00	462.40	1	299	4548	0.2000	1	138.00	-528.00	3946	9.26	-164.38	3819	1	3762	0.4000	2	0	0	0	0	0	0	0	0	.	24	22	ball_AoI	121	2	6544	1086.00	423.00	121	6696	0.2000	1	126.00	-497.20	6544	17.59	-1.77	6543	4	6436	-41	1	0	2307.00	2235.00	.	0	0	0	0	0	0	152	69	2	121	2	6544	1086.00	423.00	121	6696	0.2000	1	126.00	-497.20	6544	152	0	.	0	.	.	.	.	.	.	.	.	.	.	.	.	414	ELLIPSE	[22, 23, 0, 22, 24]	true	1071426	6	video_running	true	1068074	Fixations	3039.00	5	4	Trial: 4	1064730	3	.	.	.
Maylo_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_1	1	False	w_calibug64px.mp4	hab	hab1	test_session	occlusion_habituation_100fps.mp4	1	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22]	true	1800576	6	video_running	true	1797219	Fixations	3125.00	5	3	Trial: 1	1795839	2	.	.	.
Maylo_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_1	1	False	w_calibug64px.mp4	hab	hab1	test_session	occlusion_habituation_100fps.mp4	1	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	5538.00	620	1596	0.5107	false	.	326	1	.	.	1	1380	0	600.30	309.10	1	326	1705	0.2000	1	214.30	.	1380	.	.	.	.	.	0.4000	2	0	0	1	.	0	0	630	.	.	22	.	pole_AOI	1270	2	3467	663.60	414.80	1270	4737	0.2000	1	277.60	4.40	3467	8.75	4.04	3466	4	3397	386	0	0	6499.00	4577.00	.	0	0	0	0	0	0	326	686	2	1270	2	3467	663.60	414.80	1270	4737	0.2000	1	277.60	4.40	3467	326	0	630	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22]	true	1800576	6	video_running	true	1797219	Fixations	3125.00	5	3	Trial: 1	1795839	2	.	.	.
Maylo_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_1	1	False	w_calibug64px.mp4	hab	hab1	test_session	occlusion_habituation_100fps.mp4	1	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	4731.50	620	983	0.3146	false	.	630	2	22	[22]	2	1766	1	58.90	367.80	1	983	2796	0.4000	2	108.90	-650.30	1766	15.87	178.05	1765	1	1706	0.4000	2	0	0	1	.	0	0	353	.	.	23	.	left_AOI	353	1	2444	204.00	410.30	983	2796	0.4000	2	108.90	-650.30	1766	3.72	-12.76	2443	2	2396	-50	1	1	4761.00	4702.00	.	0	0	0	0	0	0	2253	250	1	353	1	2444	204.00	410.30	.	.	.	.	.	.	.	983	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22]	true	1800576	6	video_running	true	1797219	Fixations	3125.00	5	3	Trial: 1	1795839	2	.	.	.
Maylo_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_1	2	False	w_calibug64px.mp4	hab	hab2	test_session	occlusion_habituation_100fps.mp4	2	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	4479.00	620	234	0.0788	false	.	234	7	.	[22, 23]	6	4326	2	890.70	293.90	0	234	4560	0.1429	1	116.70	-837.70	4326	22.40	145.00	4325	6	4234	0.1429	1	0	0	0	.	0	0	0	.	.	21	.	right_AOI	234	1	4326	890.70	293.90	234	4560	0.1429	1	116.70	-837.70	4326	22.40	145.00	4325	6	4234	774	0	0	4479.00	4479.00	.	0	0	0	0	0	0	234	1074	1	.	.	.	.	.	.	.	.	.	.	.	.	234	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22, 0, 21]	true	1806943	6	video_running	true	1803584	Fixations	2971.00	7	3	Trial: 2	1802383	3	.	.	.
Maylo_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_1	2	False	w_calibug64px.mp4	hab	hab2	test_session	occlusion_habituation_100fps.mp4	2	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	5639.50	620	506	0.1703	false	.	351	1	.	.	1	1201	0	571.80	255.20	1	351	1551	0.1429	1	185.80	.	1201	.	.	.	.	.	0.2857	2	0	0	1	.	0	0	755	.	.	22	.	pole_AOI	155	2	2642	524.20	404.60	155	2796	0.1429	1	138.20	86.00	2642	6.58	-4.23	2641	3	2607	386	0	0	6729.00	4550.00	.	0	0	0	0	0	0	351	686	2	155	2	2642	524.20	404.60	155	2796	0.1429	1	138.20	86.00	2642	351	0	755	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22, 0, 21]	true	1806943	6	video_running	true	1803584	Fixations	2971.00	7	3	Trial: 2	1802383	3	.	.	.
Maylo_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_1	2	False	w_calibug64px.mp4	hab	hab2	test_session	occlusion_habituation_100fps.mp4	2	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	4743.00	620	755	0.2541	false	.	755	2	22	[22]	2	1608	1	103.80	350.80	1	755	2362	0.1429	1	153.80	-621.80	1608	13.53	-178.99	1607	1	1552	0.1429	1	0	0	0	.	0	0	0	.	.	23	.	left_AOI	755	1	1608	103.80	350.80	755	2362	0.1429	1	153.80	-621.80	1608	13.53	-178.99	1607	1	1552	-50	1	1	4743.00	4743.00	.	0	0	0	0	0	0	1144	250	1	.	.	.	.	.	.	.	.	.	.	.	.	755	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22, 0, 21]	true	1806943	6	video_running	true	1803584	Fixations	2971.00	7	3	Trial: 2	1802383	3	.	.	.
Maylo_1	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 382)	.	0	Maylo_1	3	False	w_calibug64px.mp4	hab	hab3	test_session	occlusion_habituation_100fps.mp4	3	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1853586	6	video_running	true	1850228	Fixations	2885.00	4	3	Trial: 3	1808651	2	.	.	.
Maylo_1	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 382)	.	0	Maylo_1	3	False	w_calibug64px.mp4	hab	hab3	test_session	occlusion_habituation_100fps.mp4	3	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	8152.00	620	1944	0.6738	false	.	314	1	.	.	1	41577	0	606.80	266.20	1	314	41890	0.2500	1	220.80	.	41577	.	.	.	.	.	0.5000	2	0	0	1	.	0	0	920	.	.	22	.	pole_AOI	1630	2	42978	389.20	353.00	1630	44607	0.2500	1	3.20	289.40	42978	8.33	-20.74	42977	2	42908	386	0	0	9366.00	6938.00	.	1	1	0	0	0	0	314	686	2	1630	2	42978	389.20	353.00	1630	44607	0.2500	1	3.20	289.40	42978	314	0	920	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1853586	6	video_running	true	1850228	Fixations	2885.00	4	3	Trial: 3	1808651	2	.	.	.
Maylo_1	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 382)	.	0	Maylo_1	3	False	w_calibug64px.mp4	hab	hab3	test_session	occlusion_habituation_100fps.mp4	3	4500	Maylo_1.edf	RIGHT	condition: phase	138000.00	6682.00	620	920	0.3189	false	.	920	2	22	[22]	2	41988	1	96.60	263.50	1	920	42907	0.2500	1	146.60	-656.80	41988	14.97	172.07	41987	1	41891	0.2500	1	0	1	0	.	0	1630	0	.	.	23	.	left_AOI	920	1	41988	96.60	263.50	920	42907	0.2500	1	146.60	-656.80	41988	14.97	172.07	41987	1	41891	-50	1	1	6682.00	6682.00	.	0	0	1	1	1	1	2550	250	1	.	.	.	.	.	.	.	.	.	.	.	.	920	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1853586	6	video_running	true	1850228	Fixations	2885.00	4	3	Trial: 3	1808651	2	.	.	.
Maylo_1	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 382)	.	0	Maylo_1	4	False	w_calibug64px.mp4	exp	test	test_session	occlusion_disappear_100fps.mp4	4	13500	Maylo_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	1860474	6	video_running	true	1857123	Fixations	3107.00	3	3	Trial: 4	1855420	2	.	.	.
Maylo_1	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 382)	.	0	Maylo_1	4	False	w_calibug64px.mp4	exp	test	test_session	occlusion_disappear_100fps.mp4	4	13500	Maylo_1.edf	RIGHT	condition: phase	138000.00	8164.00	620	2380	0.7660	false	.	450	1	.	.	1	1703	0	637.90	355.50	1	450	2152	0.3333	1	251.90	.	1703	.	.	.	.	.	0.6667	2	0	0	1	.	0	0	727	.	.	22	.	pole_AOI	1930	2	3124	464.80	597.60	1930	5054	0.3333	1	78.80	206.80	3124	8.28	-2.82	3123	2	3059	386	0	0	10046.00	6282.00	.	1	1	0	0	0	0	450	686	2	1930	2	3124	464.80	597.60	1930	5054	0.3333	1	78.80	206.80	3124	450	0	727	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	1860474	6	video_running	true	1857123	Fixations	3107.00	3	3	Trial: 4	1855420	2	.	.	.
Maylo_1	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 382)	.	0	Maylo_1	4	False	w_calibug64px.mp4	exp	test	test_session	occlusion_disappear_100fps.mp4	4	13500	Maylo_1.edf	RIGHT	condition: phase	138000.00	6583.00	620	727	0.2340	false	.	727	2	22	[22]	2	2332	1	179.20	518.70	1	727	3058	0.3333	1	229.20	-687.90	2332	13.09	-179.79	2331	1	2153	0.3333	1	0	1	0	.	0	1930	0	.	.	23	.	left_AOI	727	1	2332	179.20	518.70	727	3058	0.3333	1	229.20	-687.90	2332	13.09	-179.79	2331	1	2153	-50	1	1	6583.00	6583.00	.	0	0	1	1	1	1	2657	250	1	.	.	.	.	.	.	.	.	.	.	.	.	727	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	1860474	6	video_running	true	1857123	Fixations	3107.00	3	3	Trial: 4	1855420	2	.	.	.
Maylo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	1	False	w_cuckoo64.mp4	hab	hab1	control_session	occlusion_habituation_100fps.mp4	5	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1680901	6	video_running	true	1677549	Fixations	3065.00	5	3	Trial: 1	1670905	2	.	.	.
Maylo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	1	False	w_cuckoo64.mp4	hab	hab1	control_session	occlusion_habituation_100fps.mp4	5	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	6575.50	620	1469	0.4793	false	.	409	1	.	.	1	6688	0	678.60	326.20	1	409	7096	0.2000	1	292.60	.	6688	3.20	-25.82	6687	.	6640	0.4000	2	0	0	1	.	0	0	880	.	.	22	.	pole_AOI	1060	2	8148	514.30	462.60	1060	9207	0.2000	1	128.30	207.60	8148	10.64	-9.08	8147	3	8057	386	0	0	7788.00	5363.00	.	1	1	0	0	0	0	409	686	2	1060	2	8148	514.30	462.60	1060	9207	0.2000	1	128.30	207.60	8148	409	0	880	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1680901	6	video_running	true	1677549	Fixations	3065.00	5	3	Trial: 1	1670905	2	.	.	.
Maylo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	1	False	w_cuckoo64.mp4	hab	hab1	control_session	occlusion_habituation_100fps.mp4	5	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	5555.00	620	880	0.2871	false	.	880	2	22	[22]	2	7177	1	178.40	377.10	1	880	8056	0.2000	1	228.40	-728.60	7177	14.62	174.23	7176	2	7097	0.2000	1	0	1	0	.	0	1060	0	.	.	23	.	left_AOI	880	1	7177	178.40	377.10	880	8056	0.2000	1	228.40	-728.60	7177	14.62	174.23	7176	2	7097	-50	1	1	5555.00	5555.00	.	0	0	1	1	1	1	1940	250	1	.	.	.	.	.	.	.	.	.	.	.	.	880	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1680901	6	video_running	true	1677549	Fixations	3065.00	5	3	Trial: 1	1670905	2	.	.	.
Maylo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	2	False	w_cuckoo64.mp4	hab	hab2	control_session	occlusion_habituation_100fps.mp4	6	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	1693982	6	video_running	true	1690623	Fixations	3226.00	3	3	Trial: 2	1682709	2	.	.	.
Maylo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	2	False	w_cuckoo64.mp4	hab	hab2	control_session	occlusion_habituation_100fps.mp4	6	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	7371.00	620	2254	0.6987	false	.	486	1	.	.	1	7914	0	583.20	300.20	1	486	8399	0.3333	1	197.20	.	7914	.	.	.	.	.	0.6667	2	0	0	1	.	0	0	972	.	.	22	.	pole_AOI	1768	2	9505	522.70	462.70	1768	11273	0.3333	1	136.70	136.50	9505	8.37	-10.30	9504	2	9442	386	0	0	8330.00	6412.00	.	1	1	0	0	0	0	486	686	2	1768	2	9505	522.70	462.70	1768	11273	0.3333	1	136.70	136.50	9505	486	0	972	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	1693982	6	video_running	true	1690623	Fixations	3226.00	3	3	Trial: 2	1682709	2	.	.	.
Maylo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	2	False	w_cuckoo64.mp4	hab	hab2	control_session	occlusion_habituation_100fps.mp4	6	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	6537.00	620	972	0.3013	false	.	972	2	22	[22]	2	8470	1	249.50	378.20	1	972	9441	0.3333	1	299.50	-633.20	8470	8.90	-174.79	8469	1	8400	0.3333	1	0	1	0	.	0	1768	0	.	.	23	.	left_AOI	972	1	8470	249.50	378.20	972	9441	0.3333	1	299.50	-633.20	8470	8.90	-174.79	8469	1	8400	-50	1	1	6537.00	6537.00	.	0	0	1	1	1	1	2740	250	1	.	.	.	.	.	.	.	.	.	.	.	.	972	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	1693982	6	video_running	true	1690623	Fixations	3226.00	3	3	Trial: 2	1682709	2	.	.	.
Maylo_2	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	3	False	w_cuckoo64.mp4	hab	hab3	control_session	occlusion_habituation_100fps.mp4	7	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0]	true	1703642	6	video_running	true	1700283	Fixations	2979.00	6	3	Trial: 3	1695734	1	.	.	.
Maylo_2	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Maylo_2	3	False	w_cuckoo64.mp4	hab	hab3	control_session	occlusion_habituation_100fps.mp4	7	4500	Maylo_2.edf	RIGHT	condition: phase	138000.00	12684.00	620	306	0.1027	false	.	306	1	.	.	1	4549	0	572.30	353.30	1	306	4854	0.1667	1	186.30	.	4549	.	.	.	.	.	0.1667	1	0	0	0	.	0	0	0	.	.	22	.	pole_AOI	306	1	4549	572.30	353.30	306	4854	0.1667	1	186.30	.	4549	.	.	.	.	.	386	0	0	12684.00	12684.00	.	0	0	0	0	0	0	306	686	1	.	.	.	.	.	.	.	.	.	.	.	.	306	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0]	true	1703642	6	video_running	true	1700283	Fixations	2979.00	6	3	Trial: 3	1695734	1	.	.	.
